customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
2472495,270003,The item in my orders is not even green anymore. [LINK],2472496,We're here to help! Please give us full details here: [LINK] ^SG
1959457,581256,"what the hell is going on??? I had placed an order on 19th Nov, 2017 it was supposed to be delivered on 24th Nov, 2017 bt its 26th and I haven't received the product.. Order no. 4__credit_card__. Every time I call to courier service they say today it will be delivered.",1959458,We apologize that you have not received the product. Please connect with our support team here: [LINK] and we will assist you accordingly. 1/2 ^VH
1252062,413706,[LINK],1252060,No manejamos información de disponibilidad más allá de lo mostrado en el sitio. Mantente al tanto para cambios y novedades^JD
1552991,480497,Hey amazon!! I am trying to book redmi 4a mobile. Its not working. In both mobile and desktop. Check it once,1552990,Currently Redmi 4A is available on flash sale. Please stay tuned to our website for next sale. ^RW
729250,127254,My password hasn’t changed in the 4yrs I’ve been a prime member. Why now. When trying to buy something that’ll sell out in mins is it needed,729251,Please skip sign in here: [LINK] so we can check this for you.^CD
930110,329686,With cover open all is normal. With cover closed I get the second screen after a few mins. [LINK],930109,"We're always looking for ways to improve, Darren. Please send Alexa your feedback: [LINK] ^AB"
1521762,472990,Te odio ¿por qué sigues usando si no sirven para nada? ¡NUNCA tuve problemas cuando era o !!,1521760,"Hola, Yair. Sin compartir el número de pedido, dinos, ¿alguno de tus pedidos actuales se encuentra atrasado? ^CR"
2288565,664841,I don't know. I'm from Mexico. Can I call you from here? Or I need to call someone locally?,2288567,"Once you enter the necessary information, you'll have the option for us to give you call or to reach us via chat or e-mail. ^GG"
1063043,371010,"if i ask ur team about our problem then they use only one word ""sorry""",1063044,We'd like to sort this for you. Please share your details here: [LINK] We'll reach out to you. ^VN
1188539,399496,this people ripping amazon.in &amp; people money. Selling GV from other people money. Catch &amp; take action. I give more proof [LINK],1188538,We've passed this along internally to the concerned team for a review. Thanks for flagging. ^HK
429957,217252,So your driver delivers next doors parcel down the side of OUR house and pulls the gate off the wall!!! It’s locked for a reason [LINK],429956,"I'm very sorry to see this, Ryan!! I'd like to have a team member look into this. Send us your details: [LINK] ^FR"
1129348,386197,No and my problem remains unsolved,1129349,"Apologies, can you tell us more about the issue w/o sharing personal info? ^JJ"
467505,226277,Is it a joke??? Even after 3 weeks Amazon can't repay my amount that also after so many promises by,467506,I'm sorry for the trail with your concern. We'll not be able to access your account from Twitter. 1/2 ^MJ
804832,311802,Ayer a las 6pm pedí un kindle en y ya esta en mis manos! ... Y EL AMOR DE MI VIDA PARA PINCHES CUANDO!?!,804830,Tal vez nosotros somos el amor de tu vida 💞💞 ^VL
1823238,547332,"You want me to try 2nd link? I'll try. But, your 1st link didn't work. Will this link work?",1823239,details here:[LINK] &amp; we'll reach out to you soon. 2/2 ^EM
2923424,809006,How can I know that whether I am selected or not in your any contest??,2923423,We publish the list of winners on our website. The winners are then contacted personally for further details. ^GK
2542881,722945,y’all r trash as fuck. i’m cancelling my prime membership. 2 day shipping my ass. I ordered my shit FRIDAY FUCKING MORNING and it still isnt here. never ordering shit from ever again,2542882,I'm so sorry for the poor experience! What was the original delivery date provided at check out or in your order confirmation e-mail? Have we missed the date that we provided? We'd like to help! ^ZW
945487,344190,"I hustle down to the mailroom with nothing but myself to find no bed in the mailroom. No problem, Amazon fell short on promises.",945485,2/2 your confirmation email here: [LINK] Have you received an updated delivery date? ^KP
508166,236673,Errr....this was not what I ordered 😺🐱🐈 [LINK],508165,Ummm...free kitties with delivery day?? 🐱🐱😉😉 ^NC
2618135,240710,"Thank you Kathleen of for entertaining my long chat and for giving me free 1 day shipping! Unlike the first CSR I chatted with, whose name I can neither pronounce nor remember, you were very accommodating and helpful. Thank you ❤️",2618134,"Glad to hear that you've received enough support from our team. However, I'll ensure to forward your feedback internally to the concerned team so that it is not repeated in the future. ^NK"
841348,320144,Hi I am glad to inform you that you again lied on your portal. Amazon Service.(Pun Intended) #BanAmazon,841347,I apologize for the inconvenience. Could you please confirm if we have missed the estimated delivery date? ^VR
594521,133572,Apparently this delivery is arriving today by 8PM. Think they're going to struggle with 90minutes remaining and it's not out for delivery yet. [LINK],594520,"We always aim to meet the estimated delivery date provided, Antony! Please keep us posted on delivery! ^FD"
233444,171575,"Dear , need to confirm if payment for an order has been done through #AmazonPay or not. Could you help? #amazonprime",233442,Please contact us here: [LINK] Aditya. We'll check this for you. ^HN
529120,242514,T’es sérieux ? C’est comme ça que t’emballes les les colis Amazon Premium ? Avec une livraison normal j’ai un carton pour protéger le contenu... [LINK],529118,"Bonjour, je suis désolée par rapport à cela :/ Avez-vous vérifié sur le descriptif de l'article si votre colis est livrable avec le carton Amazon?^FT"
343847,197813,"Same reply, how many mails should i send",343849,"I understand this could be disappointing, Vignesh. As mentioned earlier, please respond to the correspondence 1/2 ^NK"
1418575,198927,"Thanks, is there a way to see online without starting the trial?",1418577,"Without starting the trial, you can search for a book individually and it'll show if it's included with Kindle Unlimited. ^LI"
2133296,627691,2nd time has delivered my package to the wrong address. Now at the mercy of whoever has it to return it! Why do I pay for prime?!?,2133295,Sorry to hear about this. Please reach out to us here: [LINK] and we can look into this. ^PK
2774121,775307,Oui Il faut attendre la semaine d’après à chaque fois. Mais bon ça reste un bon jeu.,2774122,"Je confirme 😜 Surtout avec le nouveau clavier, je pense que ça va être chaud. ^SB"
530790,242938,"Hey guys, just buying this for my 6 year old and I see where you categorized it!? I guess I'll read it first then!? #fail [LINK]",530788,"Hi Paul, thank you for making us aware of this, we have notified our team about this error to get it fixed.^MA"
895960,332776,could you guys pls dliver this urgently Order #404-1329528-9731532. atlst the books..need by monday eod or tue noon,895961,Orders are dispatched to meet its delivery date. Could you please let us know if we've missed the delivery date? (1/2)^SQ
2279433,116925,ये भेजा है और आज 17 तारीख ही है अभी तक एक रुपया भी नही आया है [LINK],2615113,"We've emailed to the registered email ID. Request you to check the correspondence and reply to it for further assistance. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^PR"
971300,350450,"Please note that you need to fix your ATS, as me and my known person, in both of our cases, the courier is Amazon Transport Services (ATS)",971301,"Sorry for the delivery issue, Pankaj. Please connect with us using the link provided earlier, and we'll check this. ^KA"
420070,215144,Almst all of my ordrs rtrnd to the seller wthout any dlvry Attmpt. Is this the ethical bsns whr you gv loss to both seller &amp; buyer?,420068,I'm sorry for any confusion. Have you reported this to our support team here: [LINK] ^RW
