customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
633606,267156,"por favor, dejen de trabajar con seur que es imposible. Nunca doy recibido el paquete el día que dicen",633605,"Hola Sara, sin brindar información personal o de tu cuenta dinos, ¿qué ha sucedido? ¿Se ha presentado alguna situación o inconveniente con un pedido pendiente de entrega? ^KS"
2838517,789971,"eu te amo, entrega mais rápida da vida ❤❤❤",2838516,"Tayná, nós te amamos também! 😍 Nós conta, o que comprou? ^DA"
2804259,782182,ご丁寧にありがとうございます😊 今後とも楽しませてもらいます〜\( ˆoˆ )/,2804257,( *• ̀ω•́ )b SK
538537,244855,Transportdienstleister ist Amazon... [LINK],538539,Dann melde dich bitte mal über diesen Link bei uns im Amazon.de Social Media Team: [LINK] Wir prüfen deine Bestellung dann einmal. Liebe Grüße ^AN
133866,146160,"Sir maybe you are able to help me with my order in getting the refund, as your teams in India are not able to do anything since last two months.",133865,I'm sorry about the stretch. The details are escalated to the team and we are working on it. We will reach out to you as and when there is an update. ^GK
231861,171215,Any Progress regarding my complaint,231862,You would have received an email from our team by now. Kindly check for the same here [LINK] ^VM
2126649,417421,Sorry but I am really not interested in doing it again n again.Pls just process my refund. So disappointing.this isn't d first time I've experienced this.Amazon is seriously failing. #shameonamazon.IL tweet everyday reminding one customer can really cost u.,2126651,"I understand the disappointment, Sheetal. Please contact us from here [LINK] we would be glad to help. ^KK"
197999,162538,[LINK] Disgraceful,197996,I'm sorry about the trouble with your delivery! Please reach out to us here: [LINK] for more assistance. ^TK
2317649,384053,Chat Script with Amaon on 30th October. Assurance was provided that this issue is at top escalation level and our team will get back to you shortly. Don't know what is happening to amazon while providing support. Are you only for sale in system. What about such issues?? [LINK],2317648,"Also, please don't provide your order details, we consider it to be personal info. Our page is visible to the public. (2/2)^SF"
989832,354478,"Although Amazon does big chunk of business in Karnataka, still doesn't include Kannada Books and Kannada movies on Amazon Prime. Why? We have Tamil, Telugu but no Kannada.#kannadalivesmatter , #Siddaramaiah #KannadaSahityaSammelana",989830,Regional content is an integral part of our content in India. Please stay tuned as we expand our content selection. ^SF
830166,317678,Kinda pissed bc my package was supposedly left by my door but there’s no package and i need those things for this weekend 😤,830165,I'm sorry you haven't received you order. Try these tips to help locate it: [LINK] ^CL
1439767,454120,Followup on complaint logged two days continuously and NO RESOLUTION-REPLY YET. So Prime is a scam - has 20 OLD hindi movies?,1439765,We would like to help you. Please share your details with us here: [LINK] We'll get in touch shortly.-Bikram
1860274,149070,tracking number 184121217537. We never requested delay delivery.pure lie. This is bad. Called customer service 3 times.no delivery,1860277,That's unusual. Let us help you out here. Please drop your details here: [LINK] (1/2) ^VM.
1014222,359991,after years of using your service I am done not only did you access my credit card without authorization but customer service bad!!!,1014218,"I'm sorry to hear this. Without posting account info, can you tell us more about what happened when you called? ^GR"
2584267,732319,Será que quer de volta esse the monho da Tasmânia? [LINK],2584265,Oi Clarissa! Que lindooooooooo! Que fofura de cachorrinho! Adoramos! Qual é o nome dele? 😍🐶 ^JJ
2300045,667570,As suspected - my order didn't come. Still not dispatched. Second time in 2 weeks Prime delivery has let me down. Not impressed.,2300061,"I apologize for the inconvenience, Janice! We'd like to look more into what's causing the delay for you. Please reach us via phone/chat directly: [LINK] ^CS"
965267,349046,I have already called your associate but there doesn't seem to show any progress,1102823,the link provided above and only then we'll be able to check the issue and assist you. 2/2 ^KA
83521,134351,I've contacted you via email.,83517,Great we will be replying as soon as possible. ^CR
1175471,396508,- An Xbox 360 I gave away won't deregister from Amazon Video via [LINK],1175470,Thanks for reaching out. Are you receiving an error message? Let's try de-registering on a different device/browser. ^GG
2398892,576125,Pedir por es decepcionante. Se supone q recibiría entre 19 al 25 y aún lo retienen. #PuertoRicoRelief,2398891,(2/2)recibas por favor contactanos de nuevo.^MB
1598871,463006,"[LINK] no mention of may contains, if there was a pic i would have decided no. Due to, mc of soya and egg.",1598873,"Sorry to hear that, have you looked in to returning the item? ^JJ"
257690,177297,"It's only just arrived, just confused as was told by CS earlier that would definitely have been delivered today.",257691,We're glad your parcel arrived. Thank you for letting us know. ^CE
807265,158484,"#AmazonIndia quality of service has detoriated a lot, earlier i used to receive shipment before schedule date and now getting such update. [LINK]",807264,"Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. ^HD"
2954398,815660,Oui 2 fois et Colis Privée aussi. On m’a dit 48h avant réponse. Après le second appel j’ai bien stipulé attendre réponse demain matin au plus tard.,2954400,"Entendu, notre service client prendra le relais au sujet de cette réclamation. ^KD"
1657876,505840,"Why such a big box for #amazon 2 items? I ❤️my delivered items, but this huge box &amp; extra bubbles, waste of resources.🤔 [LINK]",1657875,Thank you for reaching out to us! Please provide packaging feedback for improvement here: [LINK] ^NN
990782,354113,Pls end this drama. One more pickup reschedule and result is same. Again not picked up. No call. Unbelievable. Wondering whats ur intention.,1325886,I'm sorry the pick-up hasn't been completed yet. Could you let us know if you've shared your details using the secured 1/2^AP
1730671,522960,me rompes el corazón no tienes el perfecto regalo de navidad. [LINK],1730669,"Hola Ateinotna, puedes estar pendiente de las novedades en el Sitio Web. 😀📦 ^VL"
348670,198997,"not rcv my 1 paid product till now,other 3 nos had been rcv before 1 mnt in sane cart.I shall go to consumer court or pay intrest for it.",348672,I'm sorry about the delay. Kindly share your details here: [LINK] and we'll look into this. (1/2) ^GK
2906701,804877,Thanks for leaving my product on my door step today it’s now soaking wet and ruined!!🤬😡,2906700,Oh no! I am so sorry to hear this! Please reach out to us here and we will look at options together: [LINK] We are here to help! ^DJ
127972,144764,Either you’re smoking weed or weed is smoking you ? take a look at these mail sent by your so called customer representatives on the same day. You just extended my refund process from 24hrs to 10 days . #boycottAMAZON . Good bye Amazon. [LINK],127974,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^RI"
64004,130697,"item not yet received, Order date 26-Nov-2017 Order # 406-8211914-5496311 Tracking #: 350134473493",64003,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^KK"
1706581,517200,You can also CHK I have reply you,1706583,I understand your concern. I’d like to help you. Please fill this form: [LINK] and I’ll contact you soon.^RI
2389774,688445,expected delivery date of my order was max 13 Nov but did not get till now. How will you take this case?? How will you compensate for this??,2389772,I'm sorry for the delay in delivering your order. Kindly get in touch with us here: [LINK] and we'll assist you accordingly. ^AU
2151019,632160,App not working on Samsung Galaxy Note 8. Tried uninstalling. The app is simply not opening.,2151017,That's strange. I've just checked &amp; it seems to be working fine. Kindly try accessing the app after sometime. Do keep us posted.^MM
542234,245838,You guys have such an amazing content but it doesn't matter if you cant improve your search results,542232,That's quite a comment! Could you please let us know what went wrong? We'd like to into this. ^RB
